,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,C6H6(GT)
75,2.39902883235309,1.1551247973449092,-0.2856957051037526,1.1665257580104875,2.1650204111426543,-0.33862695338383836,-0.14190946658401682,-0.5359060172581764,1.0988876041551168
76,1.5871332679192236,0.5601744739688476,0.03360015423407807,0.8415733473091356,1.50815077909693,-0.4150459216256236,-0.03507429484921476,-0.5437190765494666,0.4109877662103704
77,1.4662126519397116,0.2650416363885965,0.22050504750500333,0.4241900286749548,1.2885668524340803,-0.40938521032514513,0.002462431765889956,-0.5106178336840644,0.10609555814191858
78,1.9982633622495645,0.27722172174905135,0.20687656570399834,0.44657563918993687,1.2848025565484316,-0.494295205029475,0.25222580489651875,-0.43524730257880945,0.11818886820381806
79,1.7679383794314463,0.39621178642426363,0.17280536120148593,0.4855699284740991,1.2722549035962687,-0.4150459216256236,0.13095338825317804,-0.4257096879267414,0.2385598627352078
80,1.2301295445511407,-0.05445137191256411,0.456083090065232,0.25088207630090054,0.7885428822903915,-0.6527937448449869,0.558294240413031,-0.4254200954256308,-0.1957563934133178
81,1.125331677368897,0.10763745634579598,0.3314798278846152,0.47257183204604497,0.6411079601024782,-0.7546856845058688,0.8196073543969429,-0.39147081787468824,-0.04633874988674347
82,0.13723750107917046,-0.6222307356383804,1.148215272959127,-0.01269043460130707,0.06956236813146112,-0.7037397146753712,0.6853415550197296,-0.4091349827394293,-0.6565873439669357
83,-0.17370122572528893,-0.9295436585790863,1.6982218599282561,-0.22932537506887496,-0.23534559860609575,-0.774497971616678,0.8008390186261645,-0.4265708521034966,-0.8634739968785659
84,-0.11036185545030647,-1.2021901847246514,2.18008603789236,-0.35569575700828954,-0.3777614596131439,-0.7603463418220788,0.7459777082679099,-0.44145833311653626,-1.020405235571004
85,-0.3291705891275186,-1.215307199728218,2.134333277560415,-0.33547649589798323,-0.4260699234789708,-0.8962022523726377,1.0635957744906663,-0.4272559543271138,-1.0272991973328864
86,0.2523999924882295,-0.8124274531900977,1.5161842815862612,-0.12245213777154146,-0.15943229824551058,-0.7631766839763359,0.7762957298184807,-0.4271581547970242,-0.7882909007896275
87,0.6243748397394902,-0.41610621415376065,0.8561763772233064,0.20466662233448604,0.17684480087245336,-0.6669454016316637,0.6218178426428611,-0.40319432580550973,-0.5007915566477532
88,1.0677504316643676,-0.06007294977123556,0.4531627011078738,0.45524103680863953,0.507475456161944,-0.4291975514202228,0.2219076731989098,-0.3782657166822424,-0.20079936852797134
89,1.5894365177474048,0.2631677771023727,0.16696458328676952,0.692817354854739,0.8343418155657858,-0.16314636064323743,-0.18088994522674956,-0.3630372005798331,0.10423882577213993
90,1.4546964027988059,0.2359968174521274,0.2779393636663814,0.6364922703331714,0.5990733227127327,0.11139574862775571,-0.6342176730013279,-0.4411087251267133,0.0774295426535409
91,0.8362738239321588,-0.22122484838648374,0.9671511576029183,0.19888969058868422,-0.10735953849403483,0.3236705464436407,-1.026909247527784,-0.6050685157147769,-0.34134817861042577
92,0.49539284936134403,-0.2268464262451552,1.0440547334800176,0.09634915210070209,-0.3777614596131439,0.35197386001699443,-1.0990951967027371,-0.6536153492341235,-0.3461099740497235
93,0.7280210820076433,-0.12472109514595722,0.9574165277450576,0.15845116836807155,-0.30749460308103205,0.4085805411479703,-1.1712811183409455,-0.6762320640815564,-0.25811724667675173
94,1.6493210132801155,0.39714871606737556,0.538827443857048,0.5483940612096937,0.19001983647222434,0.44254448504545635,-1.2030429745293798,-0.6782915088420838,0.23952364146126792
95,1.5571910201528683,0.41869809785894946,0.4171445706337893,0.6104960774770632,0.4604217575913334,0.33782220323031753,-1.0673333680510482,-0.6337457158249644,0.2617591354187286
96,1.7414510064073627,0.43556283143496377,0.3655510323871276,0.6198835915639912,0.6009554706555571,0.15102037683352976,-0.7237282609929796,-0.482461214103375,0.2792524054346638
97,3.2604442680928516,1.3987265045540052,-0.319766909606265,1.5499696026380827,1.69385604278894,0.006673412828348531,-0.4335407122655384,-0.37724012250749506,1.407950130959075
98,3.6773324869936452,1.657319086052892,-0.6030446384700111,1.8677008486571822,2.2133288750084814,-0.07823647390744444,-0.18088994522674956,-0.25897307268383635,1.7529884113139746
99,2.1180323533149856,0.7522450508067887,-0.20100442534036458,1.043765958412199,1.5690068959149197,-0.18861938604671555,0.019787070582530427,-0.2316423210400809,0.622507938552848
100,1.0343533091557404,0.0017644066741503669,0.34316138371404803,0.37797457470854035,1.0037351304199842,-0.2339046985608902,0.09919161467497915,-0.22630032823772545,-0.14481159189388618
101,1.1472125507366182,-0.022595764046759243,0.38015297717391866,0.463184317959117,0.8180298667279742,-0.40655489516307897,0.38649165934722257,-0.23313911514406882,-0.1670024858626783
102,0.6404975885367584,-0.2502696673229529,0.5826332782174211,0.26099170685605366,0.5708411035703663,-0.39523358053054586,0.3143057652457597,-0.27036253075877814,-0.3658476288681557
103,0.641649213450849,-0.32147632019945793,0.680953039781814,0.25160419276912577,0.378862013402275,-0.4829738634048642,0.44857156462297293,-0.28746299475910425,-0.42482405815530516
104,0.571400093691323,-0.31491781269767455,0.6342268164640826,0.31659467490939613,0.3161237486414608,-0.5622231198165247,0.6997786347076818,-0.2214998630432869,-0.41945682157943487
105,-0.09884560630940056,-0.768391759963838,1.1404275690728385,0.0884058709502246,-0.005723549581515877,-0.6471330875286637,0.8224947483051025,-0.25386207791295823,-0.7588461493076232
106,-0.10230048105167233,-0.8564631464163575,1.2251188488362266,0.03280290289688218,-0.02517241165736827,-0.6754364011020175,0.9307737271410806,-0.22391042610630726,-0.8170957621049778
107,-0.11611998002075942,-0.8836341060666028,1.2475084975093063,0.02197115587350379,-0.03207362078105783,-0.7263823709325151,1.0520460336373836,-0.2179029654808762,-0.8345476064514582
108,0.2627646167150448,-0.4104846362950892,0.7559096896873413,0.3693091770898376,0.15112211232051956,-0.7858193132412887,1.2296235126665496,-0.1931933875278987,-0.4963559893441891
109,0.9871366876780261,0.10014201920090071,0.23900084423493864,0.7339779935435768,0.5319433794186615,-0.7914799975496896,1.2108552319692614,-0.21157102608673986,-0.0534182397835407
110,3.210924396786956,1.9187224564811143,-0.7140194188496229,2.5038854571636064,1.6480571095135457,-0.6697757167937299,0.8455943401587067,-0.2688757812879294,2.119225156375194
111,3.9686935902585647,2.8556520995930224,-1.1627858552970007,3.492462902163941,2.914742675034384,-0.4008942648389467,0.29409362237386316,-0.2920180759035295,3.571859789336992
112,3.090003780807444,1.9899291093576192,-0.8327819031155234,2.326244805980201,2.384604337805504,-0.10370944532665421,-0.20687687591502285,-0.31260029232424974,2.2219908091275276
113,2.136458351940435,1.350943092755298,-0.489149469133041,1.6546764905307405,1.9460638671274129,0.16800237577446325,-0.6183367311387092,-0.36024160638573405,1.346095894741406
114,1.5214906478160601,0.677290679357836,-0.018966846998369664,0.9448360022653429,1.2528060415204163,0.4199018557803906,-0.8767624512144617,-0.3347136296490217,0.5387498480489233
115,1.46275777719744,0.7766052215276983,-0.02286069894151394,1.0813160147599108,0.9566814318493735,0.5670790539712918,-0.9850414300503819,-0.287090835313765,0.6500617295474004
116,1.3844472830392798,0.8365687186868604,0.011210505560998478,1.075539083014109,0.6034650012459897,0.6293463654263999,-1.1120886345101,-0.371141362438434,0.7185780942608496
117,1.0021078115612039,0.4261935350038447,0.3528960135719087,0.7238683629884237,0.2866367642038781,0.6944439650513837,-1.1741685673226532,-0.37625911918271004,0.26952400388853476
118,1.004411061389385,0.35217609319800397,0.4453749972215853,0.63215957152382,0.11347915346403105,0.6859529925731075,-1.1452942151894172,-0.3485982937831306,0.1935431529106439
119,1.591739767575586,0.7569296990223483,0.08227330352338152,1.0610967536496043,0.573978016808407,0.6265160232722559,-1.0341277873717891,-0.2768484901674986,0.6277941084327053
120,3.76485598046453,2.479006383062035,-0.7948168466698667,2.862055225403319,2.0589927436968782,0.47933871711281806,-0.8002453010302305,-0.1754039715964177,2.9620022748661254
121,4.33030381328301,3.0552181135758585,-1.1413696696097073,3.5321793079163286,2.7591517784275643,0.23876071369211643,-0.3887854458064864,-0.04184828885323127,3.908826031254008
122,3.6623613631104677,2.376881051962837,-1.052784537903175,2.84977924544349,2.4310306537285062,-0.004647847819916008,0.1959207975841262,0.17084117690964232,2.8025934120665537
123,2.2792598412876686,1.328456781320612,-0.6118058053420857,1.736997767908416,1.7170692007504411,-0.18861938604671555,0.47022734937545896,0.13148829793948696,1.317194949983148
124,1.56064589489514,0.8225147740401818,-0.27693453823167796,1.155694010987109,1.1831665676359127,-0.2961720100159986,0.6304801895879845,0.09866286062475399,0.7024314852783166
125,0.19251549695551878,-0.32522403877190553,0.6731653358955254,0.26315805626072936,0.3550214727931656,-0.34711792586211443,0.705553477597607,0.08029778341414108,-0.4278851281392264
126,0.9395361912291017,0.30095727270776124,0.0660489204269339,0.7948764823638083,0.6245868837155473,-0.4810869776327942,0.9509857415081281,0.05904265496782304,0.14187742400642706
127,-0.11727160493485,-0.5828796906276803,1.0216650848069382,0.07757412392684622,0.042584914284311035,-0.39523358053054586,0.6535797263680406,-0.026524035813981245,-0.6278817397953033
128,-0.6067121934233509,-1.1206773057739154,1.8851267531991813,-0.2033291822127668,-0.391563877860523,-0.40372458000101286,0.577062521110261,-0.09316715731209638,-0.9761955679237487
129,-0.7852140551073924,-1.2424781593784635,2.103182462015261,-0.26543119848013624,-0.49445463206825824,-0.5310895180732957,0.7402028103044942,-0.15347506858529478,-1.0413834828881916
130,-0.7310876841451347,-1.175019225074406,1.8705248084123904,-0.2394350056240281,-0.4593212038022023,-0.6782667432562745,0.9769727456277607,-0.19933491711901627,-1.0059298555390308
131,-0.749513682770584,-1.3277387569016472,2.243361131968455,-0.312368768914776,-0.5778965242001411,-0.6301510885878431,0.8080576135436599,-0.2408055818117507,-1.0838444499148732
132,-0.3809937102615952,-0.9660839146604506,1.5979551723922911,-0.11162039074816307,-0.38466266873683347,-0.8084619694984326,1.111238600078464,-0.29078585423300485,-0.8859896921695506
133,0.32955886173229904,-0.6334738913557233,1.2708716091681718,0.030636553492206505,-0.23283606801566317,-0.8311045987633856,0.9971847783526187,-0.38385908062426627,-0.6646980746350332
134,2.032812109672282,0.921829316210044,-0.2545448895585984,1.2495691518563885,0.9629552583254549,-0.751855342351725,0.8326008472778539,-0.3803583555202755,0.8176856472573947
135,2.0247507352736482,1.3040966105997025,-0.5368491554365584,1.7290544867579387,1.215163082663928,-0.5310894910811048,0.40814738902621844,-0.3745921721716698,1.2860353756822402
136,2.92532141809249,1.8418942257459379,-0.8064984024992995,2.180377279398705,2.0589927436968782,-0.055593898626760035,-0.36712966105400036,-0.39202495663081155,2.0097826366682674
137,2.171007099363153,1.339699937037955,-0.41029896728436943,1.4922002851800644,1.7722788737399577,0.35480420217113845,-0.918630351302099,-0.4553071464767066,1.3316288449859122
138,1.6216820153419413,1.1635571641329163,-0.23312870387130485,1.1903556014619199,1.406514790184411,0.6859529925731075,-1.2636791277775021,-0.5013733525791682,1.1093239770346308
139,2.207859096614052,1.574869277459044,-0.43366207894323505,1.564411932002587,1.6260987168472607,0.785014644064114,-1.3373088014433383,-0.49317255130608784,1.6410980589167918
140,1.6884762603591956,1.3856094895504385,-0.2448102597007377,1.2733989953078209,1.175637975864615,0.8501122436890978,-1.5062239335274388,-0.6601899618554856,1.3909110659335446
141,0.8293640744476153,0.739128035803222,0.22342543646236154,0.6328816879920452,0.5444910323708244,0.9831377850933221,-1.6765827625656193,-0.7829583150386539,0.6077387078946995
142,1.4155411557197257,0.9649280797931918,0.27209858575166496,0.8740685883792708,0.7283141481200099,1.1246542989758226,-1.7704245240298038,-0.8027094753854876,0.8685333797461896
143,1.3314725369911127,0.8768566933406725,0.24484162214965505,0.8170213873894779,0.8544180602892464,1.0935206972325933,-1.7401063923321947,-0.7818103272355935,0.76516311469162
144,1.6009527668883108,1.1082783151893139,0.09103447039545615,0.9296715564326132,0.6850247454350481,0.6321767075805439,-1.3589646137325695,-0.6776384423718559,1.041252256868025
145,2.0788771062359057,1.2441331134405405,-0.13675586827848402,1.2084085131675506,1.0275756710290935,0.34348288753871814,-0.8348946337371174,-0.37774193200984485,1.2100002210209515
146,1.7218733828678228,0.8749828340544487,0.0735121366513069,0.9238946246868114,1.0263209057338771,0.23876065970784768,-0.7251719579470597,-0.384189580877344,0.7629865831312601
147,3.2235922708419524,1.8250294921699235,-0.5271145255786978,1.8756441298076596,2.5364309385266743,0.08026209290014531,-0.45519655209157245,-0.3090527085747027,1.985958876594747
148,1.2877107902556701,0.6079578857675548,-0.06958692225924526,0.7332558770753517,1.4529411061074136,-0.044272476025690045,-0.1924396310064842,-0.22620416524930362,0.4626547508999156
149,0.4642989766808981,0.013944492034605172,0.3879406810602072,0.2992638796719907,0.8506537644035975,-0.1829587017383149,-0.01774965603251643,-0.2547721437704875,-0.13365046454265794
150,0.48387660022043816,-0.053514442269452206,0.3373206057993316,0.26099170685605366,0.7314510613580506,-0.3159843241188854,0.21324538132733442,-0.24368209741695607,-0.1949149852112079
151,-0.1299394789898465,-0.5810058313414564,0.8960883596405352,-0.04157509333031612,0.22829017797632098,-0.32164495444301766,0.15260917300566404,-0.2963127763715178,-0.6265024984471024
152,-0.46966882864657067,-0.8452199906990145,1.300075498741754,-0.21055034689501906,-0.07849993670406032,-0.47448286393439726,0.3662796266223067,-0.3332592760477086,-0.8098024315153914
153,-0.7667880564819429,-1.17689308436063,1.7760988987911417,-0.3600284558176409,-0.3489018578231694,-0.5961870907060884,0.5005454810730683,-0.39349210862981826,-1.006936578202136
154,-0.9994162891282422,-1.3586574351243401,2.1830064268497185,-0.4416276167270915,-0.5383714174008282,-0.6414723762281852,0.5005454810730683,-0.44790506314360556,-1.0985844972090208
155,-1.0639072843173152,-1.4448549622906357,2.43026602523938,-0.5441681552150736,-0.8928426132994283,-0.7348733704029821,0.5077640759905637,-0.5519839973391545,-1.13779529643983
156,-0.9625642918773433,-1.359594364767452,2.2628303916841763,-0.48206613894770417,-0.7272135943308788,-0.7263823439404374,0.471671046329539,-0.5638365843020156,-1.0990256428566558
157,0.3364686112168426,-0.22965721517449092,0.7890074312040677,0.2891542491168375,0.07269928136950184,-0.9528088525272224,0.9221113801959573,-0.5692850154624229,-0.3484872808886906
158,2.2458627187790414,1.4793024538616293,-0.5183533587066231,1.567300397875488,1.2816656433103908,-0.8141226268146425,0.6333676385696342,-0.5689627629516684,1.5136031027541896
159,3.463130252972795,2.8359765770876724,-1.1004842242066923,3.1169623386868235,2.2792040530073363,-0.47448289092658813,0.045773891123823476,-0.5535974044823808,3.5391535690000597
160,1.9429853663732162,1.4699331574305103,-0.517379895720837,1.6452889764438126,1.7841991440445124,-0.06974550142916817,-0.5273825012665259,-0.5465428314140633,1.501231045379009
